basin_id,Tc_min,wetness,posture,duration,rain_in,note
CC-WCU-2260,127,0.15,WARNING,1h,5.1,
CC-WCU-2260,127,0.15,WARNING,2h,5.18,
CC-WCU-2260,127,0.15,WARNING,3h,5.39,
CC-WCU-2260,127,0.15,WARNING,6h,5.95,
CC-WCU-2260,127,0.15,WARNING,12h,6.6,
CC-WCU-2260,127,0.15,WARNING,24h,7.04,
CC-WCU-2260,127,0.15,WARNING,48h,7.34,
CC-WCU-2260,127,0.15,WARNING,TypeII-24h-design,6.94,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.15,EMERGENCY,1h,7.3,
CC-WCU-2260,127,0.15,EMERGENCY,2h,7.57,
CC-WCU-2260,127,0.15,EMERGENCY,3h,7.89,
CC-WCU-2260,127,0.15,EMERGENCY,6h,8.95,
CC-WCU-2260,127,0.15,EMERGENCY,12h,10.0,
CC-WCU-2260,127,0.15,EMERGENCY,24h,10.74,
CC-WCU-2260,127,0.15,EMERGENCY,48h,11.26,
CC-WCU-2260,127,0.15,EMERGENCY,TypeII-24h-design,10.13,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.35,WATCH,1h,2.91,
CC-WCU-2260,127,0.35,WATCH,2h,2.94,
CC-WCU-2260,127,0.35,WATCH,3h,3.03,
CC-WCU-2260,127,0.35,WATCH,6h,3.25,
CC-WCU-2260,127,0.35,WATCH,12h,3.62,
CC-WCU-2260,127,0.35,WATCH,24h,3.86,
CC-WCU-2260,127,0.35,WATCH,48h,4.01,
CC-WCU-2260,127,0.35,WATCH,TypeII-24h-design,3.88,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.35,WARNING,1h,4.21,
CC-WCU-2260,127,0.35,WARNING,2h,4.3,
CC-WCU-2260,127,0.35,WARNING,3h,4.48,
CC-WCU-2260,127,0.35,WARNING,6h,4.99,
CC-WCU-2260,127,0.35,WARNING,12h,5.54,
CC-WCU-2260,127,0.35,WARNING,24h,5.93,
CC-WCU-2260,127,0.35,WARNING,48h,6.18,
CC-WCU-2260,127,0.35,WARNING,TypeII-24h-design,5.77,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.35,EMERGENCY,1h,6.2,
CC-WCU-2260,127,0.35,EMERGENCY,2h,6.49,
CC-WCU-2260,127,0.35,EMERGENCY,3h,6.74,
CC-WCU-2260,127,0.35,EMERGENCY,6h,7.75,
CC-WCU-2260,127,0.35,EMERGENCY,12h,8.67,
CC-WCU-2260,127,0.35,EMERGENCY,24h,9.37,
CC-WCU-2260,127,0.35,EMERGENCY,48h,9.86,
CC-WCU-2260,127,0.35,EMERGENCY,TypeII-24h-design,8.68,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.5,WATCH,1h,2.46,
CC-WCU-2260,127,0.5,WATCH,2h,2.49,
CC-WCU-2260,127,0.5,WATCH,3h,2.58,
CC-WCU-2260,127,0.5,WATCH,6h,2.79,
CC-WCU-2260,127,0.5,WATCH,12h,3.1,
CC-WCU-2260,127,0.5,WATCH,24h,3.3,
CC-WCU-2260,127,0.5,WATCH,48h,3.43,
CC-WCU-2260,127,0.5,WATCH,TypeII-24h-design,3.3,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.5,WARNING,1h,3.65,
CC-WCU-2260,127,0.5,WARNING,2h,3.75,
CC-WCU-2260,127,0.5,WARNING,3h,3.9,
CC-WCU-2260,127,0.5,WARNING,6h,4.37,
CC-WCU-2260,127,0.5,WARNING,12h,4.87,
CC-WCU-2260,127,0.5,WARNING,24h,5.22,
CC-WCU-2260,127,0.5,WARNING,48h,5.44,
CC-WCU-2260,127,0.5,WARNING,TypeII-24h-design,5.02,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.5,EMERGENCY,1h,5.51,
CC-WCU-2260,127,0.5,EMERGENCY,2h,5.79,
CC-WCU-2260,127,0.5,EMERGENCY,3h,6.01,
CC-WCU-2260,127,0.5,EMERGENCY,6h,6.97,
CC-WCU-2260,127,0.5,EMERGENCY,12h,7.84,
CC-WCU-2260,127,0.5,EMERGENCY,24h,8.5,
CC-WCU-2260,127,0.5,EMERGENCY,48h,8.98,
CC-WCU-2260,127,0.5,EMERGENCY,TypeII-24h-design,7.77,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.7,WATCH,1h,1.96,
CC-WCU-2260,127,0.7,WATCH,2h,1.98,
CC-WCU-2260,127,0.7,WATCH,3h,2.06,
CC-WCU-2260,127,0.7,WATCH,6h,2.25,
CC-WCU-2260,127,0.7,WATCH,12h,2.5,
CC-WCU-2260,127,0.7,WATCH,24h,2.66,
CC-WCU-2260,127,0.7,WATCH,48h,2.76,
CC-WCU-2260,127,0.7,WATCH,TypeII-24h-design,2.64,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.7,WARNING,1h,3.0,
CC-WCU-2260,127,0.7,WARNING,2h,3.11,
CC-WCU-2260,127,0.7,WARNING,3h,3.24,
CC-WCU-2260,127,0.7,WARNING,6h,3.66,
CC-WCU-2260,127,0.7,WARNING,12h,4.1,
CC-WCU-2260,127,0.7,WARNING,24h,4.39,
CC-WCU-2260,127,0.7,WARNING,48h,4.6,
CC-WCU-2260,127,0.7,WARNING,TypeII-24h-design,4.16,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.7,EMERGENCY,1h,4.7,
CC-WCU-2260,127,0.7,EMERGENCY,2h,4.97,
CC-WCU-2260,127,0.7,EMERGENCY,3h,5.15,
CC-WCU-2260,127,0.7,EMERGENCY,6h,6.07,
CC-WCU-2260,127,0.7,EMERGENCY,12h,6.88,
CC-WCU-2260,127,0.7,EMERGENCY,24h,7.51,
CC-WCU-2260,127,0.7,EMERGENCY,48h,7.94,
CC-WCU-2260,127,0.7,EMERGENCY,TypeII-24h-design,6.72,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.85,WATCH,1h,1.62,
CC-WCU-2260,127,0.85,WATCH,2h,1.65,
CC-WCU-2260,127,0.85,WATCH,3h,1.71,
CC-WCU-2260,127,0.85,WATCH,6h,1.89,
CC-WCU-2260,127,0.85,WATCH,12h,2.1,
CC-WCU-2260,127,0.85,WATCH,24h,2.24,
CC-WCU-2260,127,0.85,WATCH,48h,2.33,
CC-WCU-2260,127,0.85,WATCH,TypeII-24h-design,2.21,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.85,WARNING,1h,2.57,
CC-WCU-2260,127,0.85,WARNING,2h,2.68,
CC-WCU-2260,127,0.85,WARNING,3h,2.79,
CC-WCU-2260,127,0.85,WARNING,6h,3.19,
CC-WCU-2260,127,0.85,WARNING,12h,3.57,
CC-WCU-2260,127,0.85,WARNING,24h,3.85,
CC-WCU-2260,127,0.85,WARNING,48h,4.05,
CC-WCU-2260,127,0.85,WARNING,TypeII-24h-design,3.59,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,0.85,EMERGENCY,1h,4.15,
CC-WCU-2260,127,0.85,EMERGENCY,2h,4.42,
CC-WCU-2260,127,0.85,EMERGENCY,3h,4.58,
CC-WCU-2260,127,0.85,EMERGENCY,6h,5.47,
CC-WCU-2260,127,0.85,EMERGENCY,12h,6.25,
CC-WCU-2260,127,0.85,EMERGENCY,24h,6.83,
CC-WCU-2260,127,0.85,EMERGENCY,48h,7.25,
CC-WCU-2260,127,0.85,EMERGENCY,TypeII-24h-design,6.03,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,1.0,WATCH,1h,1.32,
CC-WCU-2260,127,1.0,WATCH,2h,1.34,
CC-WCU-2260,127,1.0,WATCH,3h,1.4,
CC-WCU-2260,127,1.0,WATCH,6h,1.56,
CC-WCU-2260,127,1.0,WATCH,12h,1.73,
CC-WCU-2260,127,1.0,WATCH,24h,1.85,
CC-WCU-2260,127,1.0,WATCH,48h,1.93,
CC-WCU-2260,127,1.0,WATCH,TypeII-24h-design,1.8,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,1.0,WARNING,1h,2.17,
CC-WCU-2260,127,1.0,WARNING,2h,2.29,
CC-WCU-2260,127,1.0,WARNING,3h,2.37,
CC-WCU-2260,127,1.0,WARNING,6h,2.75,
CC-WCU-2260,127,1.0,WARNING,12h,3.09,
CC-WCU-2260,127,1.0,WARNING,24h,3.36,
CC-WCU-2260,127,1.0,WARNING,48h,3.54,
CC-WCU-2260,127,1.0,WARNING,TypeII-24h-design,3.07,LEGACY design storm - the shape the old single-column table used
CC-WCU-2260,127,1.0,EMERGENCY,1h,3.64,
CC-WCU-2260,127,1.0,EMERGENCY,2h,3.91,
CC-WCU-2260,127,1.0,EMERGENCY,3h,4.05,
CC-WCU-2260,127,1.0,EMERGENCY,6h,4.92,
CC-WCU-2260,127,1.0,EMERGENCY,12h,5.66,
CC-WCU-2260,127,1.0,EMERGENCY,24h,6.22,
CC-WCU-2260,127,1.0,EMERGENCY,48h,6.63,
CC-WCU-2260,127,1.0,EMERGENCY,TypeII-24h-design,5.38,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.15,WATCH,1h,3.67,
CC-MOUTH-2340,147,0.15,WATCH,2h,3.69,
CC-MOUTH-2340,147,0.15,WATCH,3h,3.78,
CC-MOUTH-2340,147,0.15,WATCH,6h,3.98,
CC-MOUTH-2340,147,0.15,WATCH,12h,4.41,
CC-MOUTH-2340,147,0.15,WATCH,24h,4.7,
CC-MOUTH-2340,147,0.15,WATCH,48h,4.89,
CC-MOUTH-2340,147,0.15,WATCH,TypeII-24h-design,4.78,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.15,WARNING,1h,5.13,
CC-MOUTH-2340,147,0.15,WARNING,2h,5.23,
CC-MOUTH-2340,147,0.15,WARNING,3h,5.4,
CC-MOUTH-2340,147,0.15,WARNING,6h,5.88,
CC-MOUTH-2340,147,0.15,WARNING,12h,6.54,
CC-MOUTH-2340,147,0.15,WARNING,24h,6.97,
CC-MOUTH-2340,147,0.15,WARNING,48h,7.25,
CC-MOUTH-2340,147,0.15,WARNING,TypeII-24h-design,6.91,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.15,EMERGENCY,1h,7.36,
CC-MOUTH-2340,147,0.15,EMERGENCY,2h,7.63,
CC-MOUTH-2340,147,0.15,EMERGENCY,3h,7.89,
CC-MOUTH-2340,147,0.15,EMERGENCY,6h,8.82,
CC-MOUTH-2340,147,0.15,EMERGENCY,12h,9.84,
CC-MOUTH-2340,147,0.15,EMERGENCY,24h,10.54,
CC-MOUTH-2340,147,0.15,EMERGENCY,48h,11.04,
CC-MOUTH-2340,147,0.15,EMERGENCY,TypeII-24h-design,10.11,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.35,WATCH,1h,2.94,
CC-MOUTH-2340,147,0.35,WATCH,2h,2.96,
CC-MOUTH-2340,147,0.35,WATCH,3h,3.05,
CC-MOUTH-2340,147,0.35,WATCH,6h,3.23,
CC-MOUTH-2340,147,0.35,WATCH,12h,3.58,
CC-MOUTH-2340,147,0.35,WATCH,24h,3.82,
CC-MOUTH-2340,147,0.35,WATCH,48h,3.97,
CC-MOUTH-2340,147,0.35,WATCH,TypeII-24h-design,3.86,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.35,WARNING,1h,4.24,
CC-MOUTH-2340,147,0.35,WARNING,2h,4.34,
CC-MOUTH-2340,147,0.35,WARNING,3h,4.49,
CC-MOUTH-2340,147,0.35,WARNING,6h,4.93,
CC-MOUTH-2340,147,0.35,WARNING,12h,5.48,
CC-MOUTH-2340,147,0.35,WARNING,24h,5.85,
CC-MOUTH-2340,147,0.35,WARNING,48h,6.09,
CC-MOUTH-2340,147,0.35,WARNING,TypeII-24h-design,5.75,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.35,EMERGENCY,1h,6.26,
CC-MOUTH-2340,147,0.35,EMERGENCY,2h,6.52,
CC-MOUTH-2340,147,0.35,EMERGENCY,3h,6.74,
CC-MOUTH-2340,147,0.35,EMERGENCY,6h,7.63,
CC-MOUTH-2340,147,0.35,EMERGENCY,12h,8.52,
CC-MOUTH-2340,147,0.35,EMERGENCY,24h,9.17,
CC-MOUTH-2340,147,0.35,EMERGENCY,48h,9.64,
CC-MOUTH-2340,147,0.35,EMERGENCY,TypeII-24h-design,8.67,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.5,WATCH,1h,2.48,
CC-MOUTH-2340,147,0.5,WATCH,2h,2.51,
CC-MOUTH-2340,147,0.5,WATCH,3h,2.59,
CC-MOUTH-2340,147,0.5,WATCH,6h,2.76,
CC-MOUTH-2340,147,0.5,WATCH,12h,3.06,
CC-MOUTH-2340,147,0.5,WATCH,24h,3.27,
CC-MOUTH-2340,147,0.5,WATCH,48h,3.4,
CC-MOUTH-2340,147,0.5,WATCH,TypeII-24h-design,3.29,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.5,WARNING,1h,3.68,
CC-MOUTH-2340,147,0.5,WARNING,2h,3.79,
CC-MOUTH-2340,147,0.5,WARNING,3h,3.92,
CC-MOUTH-2340,147,0.5,WARNING,6h,4.33,
CC-MOUTH-2340,147,0.5,WARNING,12h,4.81,
CC-MOUTH-2340,147,0.5,WARNING,24h,5.14,
CC-MOUTH-2340,147,0.5,WARNING,48h,5.36,
CC-MOUTH-2340,147,0.5,WARNING,TypeII-24h-design,5.01,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.5,EMERGENCY,1h,5.57,
CC-MOUTH-2340,147,0.5,EMERGENCY,2h,5.82,
CC-MOUTH-2340,147,0.5,EMERGENCY,3h,6.01,
CC-MOUTH-2340,147,0.5,EMERGENCY,6h,6.86,
CC-MOUTH-2340,147,0.5,EMERGENCY,12h,7.68,
CC-MOUTH-2340,147,0.5,EMERGENCY,24h,8.31,
CC-MOUTH-2340,147,0.5,EMERGENCY,48h,8.75,
CC-MOUTH-2340,147,0.5,EMERGENCY,TypeII-24h-design,7.76,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.7,WATCH,1h,1.97,
CC-MOUTH-2340,147,0.7,WATCH,2h,2.0,
CC-MOUTH-2340,147,0.7,WATCH,3h,2.06,
CC-MOUTH-2340,147,0.7,WATCH,6h,2.22,
CC-MOUTH-2340,147,0.7,WATCH,12h,2.47,
CC-MOUTH-2340,147,0.7,WATCH,24h,2.64,
CC-MOUTH-2340,147,0.7,WATCH,48h,2.74,
CC-MOUTH-2340,147,0.7,WATCH,TypeII-24h-design,2.64,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.7,WARNING,1h,3.03,
CC-MOUTH-2340,147,0.7,WARNING,2h,3.14,
CC-MOUTH-2340,147,0.7,WARNING,3h,3.25,
CC-MOUTH-2340,147,0.7,WARNING,6h,3.62,
CC-MOUTH-2340,147,0.7,WARNING,12h,4.04,
CC-MOUTH-2340,147,0.7,WARNING,24h,4.32,
CC-MOUTH-2340,147,0.7,WARNING,48h,4.52,
CC-MOUTH-2340,147,0.7,WARNING,TypeII-24h-design,4.16,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.7,EMERGENCY,1h,4.75,
CC-MOUTH-2340,147,0.7,EMERGENCY,2h,5.0,
CC-MOUTH-2340,147,0.7,EMERGENCY,3h,5.16,
CC-MOUTH-2340,147,0.7,EMERGENCY,6h,5.95,
CC-MOUTH-2340,147,0.7,EMERGENCY,12h,6.73,
CC-MOUTH-2340,147,0.7,EMERGENCY,24h,7.31,
CC-MOUTH-2340,147,0.7,EMERGENCY,48h,7.71,
CC-MOUTH-2340,147,0.7,EMERGENCY,TypeII-24h-design,6.7,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.85,WATCH,1h,1.63,
CC-MOUTH-2340,147,0.85,WATCH,2h,1.66,
CC-MOUTH-2340,147,0.85,WATCH,3h,1.72,
CC-MOUTH-2340,147,0.85,WATCH,6h,1.87,
CC-MOUTH-2340,147,0.85,WATCH,12h,2.08,
CC-MOUTH-2340,147,0.85,WATCH,24h,2.22,
CC-MOUTH-2340,147,0.85,WATCH,48h,2.31,
CC-MOUTH-2340,147,0.85,WATCH,TypeII-24h-design,2.2,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.85,WARNING,1h,2.6,
CC-MOUTH-2340,147,0.85,WARNING,2h,2.7,
CC-MOUTH-2340,147,0.85,WARNING,3h,2.8,
CC-MOUTH-2340,147,0.85,WARNING,6h,3.15,
CC-MOUTH-2340,147,0.85,WARNING,12h,3.52,
CC-MOUTH-2340,147,0.85,WARNING,24h,3.78,
CC-MOUTH-2340,147,0.85,WARNING,48h,3.97,
CC-MOUTH-2340,147,0.85,WARNING,TypeII-24h-design,3.59,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,0.85,EMERGENCY,1h,4.21,
CC-MOUTH-2340,147,0.85,EMERGENCY,2h,4.44,
CC-MOUTH-2340,147,0.85,EMERGENCY,3h,4.59,
CC-MOUTH-2340,147,0.85,EMERGENCY,6h,5.35,
CC-MOUTH-2340,147,0.85,EMERGENCY,12h,6.09,
CC-MOUTH-2340,147,0.85,EMERGENCY,24h,6.63,
CC-MOUTH-2340,147,0.85,EMERGENCY,48h,7.03,
CC-MOUTH-2340,147,0.85,EMERGENCY,TypeII-24h-design,5.99,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,1.0,WATCH,1h,1.33,
CC-MOUTH-2340,147,1.0,WATCH,2h,1.36,
CC-MOUTH-2340,147,1.0,WATCH,3h,1.41,
CC-MOUTH-2340,147,1.0,WATCH,6h,1.54,
CC-MOUTH-2340,147,1.0,WATCH,12h,1.71,
CC-MOUTH-2340,147,1.0,WATCH,24h,1.83,
CC-MOUTH-2340,147,1.0,WATCH,48h,1.91,
CC-MOUTH-2340,147,1.0,WATCH,TypeII-24h-design,1.8,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,1.0,WARNING,1h,2.2,
CC-MOUTH-2340,147,1.0,WARNING,2h,2.3,
CC-MOUTH-2340,147,1.0,WARNING,3h,2.38,
CC-MOUTH-2340,147,1.0,WARNING,6h,2.71,
CC-MOUTH-2340,147,1.0,WARNING,12h,3.04,
CC-MOUTH-2340,147,1.0,WARNING,24h,3.29,
CC-MOUTH-2340,147,1.0,WARNING,48h,3.46,
CC-MOUTH-2340,147,1.0,WARNING,TypeII-24h-design,3.07,LEGACY design storm - the shape the old single-column table used
CC-MOUTH-2340,147,1.0,EMERGENCY,1h,3.7,
CC-MOUTH-2340,147,1.0,EMERGENCY,2h,3.93,
CC-MOUTH-2340,147,1.0,EMERGENCY,3h,4.06,
CC-MOUTH-2340,147,1.0,EMERGENCY,6h,4.8,
CC-MOUTH-2340,147,1.0,EMERGENCY,12h,5.49,
CC-MOUTH-2340,147,1.0,EMERGENCY,24h,6.02,
CC-MOUTH-2340,147,1.0,EMERGENCY,48h,6.41,
CC-MOUTH-2340,147,1.0,EMERGENCY,TypeII-24h-design,5.34,LEGACY design storm - the shape the old single-column table used
